"Group.1"	"Group.2"	"Group.3"	"Group.4"	"Species"	"spp"	"Wing.length.1"	"Wing.length.2"	"Country"	"Location"	"Altitude"	"hemisphere"	"Latitude"	"Latitude_cor"	"Longitude"	"Geological.age"	"Origin"	"Period"	"wl"	"dup"	"Lat1_cor"	"Lat_un"
"2549"	"Chironomidae"	"Buchonomyiinae"	"Buchonomyia_clade"	"Buchonomyia"	"thienemanni"	"Buchonomyia thienemanni"	1883	NA	"Germany"	"Schoengeising"	"563"	"N"	"48.14"	48.14	11.19	"rec"	"ZSM"	"recent"	1883	"Buchonomyia thienemanni 1883 NA"	48.14	48.14
"2551"	"Chironomidae"	"Chironominae"	"Chironomini"	"Demicryptochironomus"	"neglectus"	"Demicryptochironomus neglectus"	2097	NA	"Germany"	"Schoengeising"	"563"	"N"	"48.14"	48.14	11.19	"rec"	"ZSM"	"recent"	2097	"Demicryptochironomus neglectus 2097 NA"	48.14	48.14
"2552"	"Chironomidae"	"Buchonomyiinae"	"Buchonomyia_clade"	"Buchonomyia"	"thienemanni"	"Buchonomyia thienemanni"	2416	NA	"Germany"	"Schoengeising"	"563"	"N"	"48.14"	48.14	11.19	"rec"	"ZSM"	"recent"	2416	"Buchonomyia thienemanni 2416 NA"	48.14	48.14
"2554"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Orthocladius"	"wetterensis"	"Orthocladius wetterensis"	2421	NA	"Germany"	"Schoengeising"	"563"	"N"	"48.14"	48.14	11.19	"rec"	"ZSM"	"recent"	2421	"Orthocladius wetterensis 2421 NA"	48.14	48.14
"2555"	"Chironomidae"	"Buchonomyiinae"	"Buchonomyia_clade"	"Buchonomyia"	"thienemanni"	"Buchonomyia thienemanni"	2449	NA	"Germany"	"Schoengeising"	"563"	"N"	"48.14"	48.14	11.19	"rec"	"ZSM"	"recent"	2449	"Buchonomyia thienemanni 2449 NA"	48.14	48.14
"2557"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Orthocladius"	"wetterensis"	"Orthocladius wetterensis"	2617	NA	"Germany"	"Schoengeising"	"563"	"N"	"48.14"	48.14	11.19	"rec"	"ZSM"	"recent"	2617	"Orthocladius wetterensis 2617 NA"	48.14	48.14
"2558"	"Chironomidae"	"Chironominae"	"Chironomini"	"Demicryptochironomus"	"neglectus"	"Demicryptochironomus neglectus"	2633	NA	"Germany"	"Schoengeising"	"563"	"N"	"48.14"	48.14	11.19	"rec"	"ZSM"	"recent"	2633	"Demicryptochironomus neglectus 2633 NA"	48.14	48.14
"2559"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Orthocladius"	"wetterensis"	"Orthocladius wetterensis"	2662	NA	"Germany"	"Schoengeising"	"563"	"N"	"48.14"	48.14	11.19	"rec"	"ZSM"	"recent"	2662	"Orthocladius wetterensis 2662 NA"	48.14	48.14
"2560"	"Chironomidae"	"Buchonomyiinae"	"Buchonomyia_clade"	"Buchonomyia"	"thienemanni"	"Buchonomyia thienemanni"	2824	2468.1	"Germany"	"Schoengeising"	"563"	"N"	"48.14"	48.14	11.19	"rec"	"ZSM"	"recent"	2824	"Buchonomyia thienemanni 2824 2468.1"	48.14	48.14
"2562"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Gymnometriocnemus"	"subnudus"	"Gymnometriocnemus subnudus"	1173	NA	"Germany"	"Munich"	"524"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	1173	"Gymnometriocnemus subnudus 1173 NA"	48.14	48.14
"2563"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Gymnometriocnemus"	"subnudus"	"Gymnometriocnemus subnudus"	1627	NA	"Germany"	"Munich"	"524"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	1627	"Gymnometriocnemus subnudus 1627 NA"	48.14	48.14
"2564"	"Chironomidae"	"Chironominae"	"Chironomini"	"Harnischia"	"fuscimana"	"Harnischia fuscimana"	1647	NA	"Germany"	"Munich"	"524"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	1647	"Harnischia fuscimana 1647 NA"	48.14	48.14
"2565"	"Chironomidae"	"Chironominae"	"Chironomini"	"Harnischia"	"fuscimana"	"Harnischia fuscimana"	1705	NA	"Germany"	"Munich"	"524"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	1705	"Harnischia fuscimana 1705 NA"	48.14	48.14
"2566"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Gymnometriocnemus"	"subnudus"	"Gymnometriocnemus subnudus"	1834	NA	"Germany"	"Munich"	"524"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	1834	"Gymnometriocnemus subnudus 1834 NA"	48.14	48.14
"2567"	"Chironomidae"	"Chironominae"	""	"Paratendipes"	"albimanus"	"Paratendipes albimanus"	2174.9	NA	"Deutschland"	"Münche"	"524"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	2174.9	"Paratendipes albimanus 2174.9 NA"	48.14	48.14
"2568"	"Chironomidae"	"Chironominae"	""	"Paratendipes"	"albimanus"	"Paratendipes albimanus"	2283.5	NA	"Deutschland"	"Münche"	"524"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	2283.5	"Paratendipes albimanus 2283.5 NA"	48.14	48.14
"2569"	"Chironomidae"	"Chironominae"	""	"Paratendipes"	"albimanus"	"Paratendipes albimanus"	2306.8	NA	"Deutschland"	"Münche"	"524"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	2306.8	"Paratendipes albimanus 2306.8 NA"	48.14	48.14
"2570"	"Chironomidae"	"Chironominae"	""	"Paratendipes"	"albimanus"	"Paratendipes albimanus"	2420.4	NA	"Deutschland"	"Münche"	"524"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	2420.4	"Paratendipes albimanus 2420.4 NA"	48.14	48.14
"2571"	"Chironomidae"	"Chironominae"	""	"Parachironomus"	"danicus"	"Parachironomus danicus"	2752.7	NA	"Deutschland"	"Münche"	"563"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	2752.7	"Parachironomus danicus 2752.7 NA"	48.14	48.14
"2572"	"Chironomidae"	"Tanypodinae"	""	"Natarsia"	"nugax"	"Natarsia nugax"	3036.4	NA	"Deutschland"	"Münche"	"563"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	3036.4	"Natarsia nugax 3036.4 NA"	48.14	48.14
"2573"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladius"	"wetterensis"	"Orthocladius wetterensis"	3240.9	NA	"Deutschland"	"Münche"	"563"	"N"	"48.14"	48.14	11.57	"rec"	"ZSM"	"recent"	3240.9	"Orthocladius wetterensis 3240.9 NA"	48.14	48.14
"2574"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"pirifer"	"Cricotopus pirifer"	1910	2060	" Germany"	"Puchheim"	"535"	"N"	"48.15"	48.15	11.35	"rec"	"ZSM"	"recent"	1910	"Cricotopus pirifer 1910 2060"	48.15	48.15
"2575"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"pirifer"	"Cricotopus pirifer"	2270	2400	" Germany"	"Puchheim"	"535"	"N"	"48.15"	48.15	11.35	"rec"	"ZSM"	"recent"	2270	"Cricotopus pirifer 2270 2400"	48.15	48.15
"2576"	"Chironomidae"	"Tanypodinae"	"Tanypodini"	"Tanypus"	"vilipennis"	"Tanypus vilipennis"	1768	1778	"Germany"	"Munich"	"519"	"N"	"48.16"	48.16	11.49	"rec"	"ZSM"	"recent"	1768	"Tanypus vilipennis 1768 1778"	48.16	48.16
"2577"	""	""	""	"Tanypus"	"Tanypus vilipennis"	"Tanypus vilipennis(Kieffer, 1918)"	1768	1778	"Munich, Germany"	"Pagodnburg, Nymphenburg park"	"519"	"N"	"48.16"	48.16	11.57	"rec"	"ZSM"	"recent"	1768	"Tanypus vilipennis(Kieffer, 1918) 1768 1778"	48.16	48.16
"2578"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Zavrelia"	"pentatoma"	"Zavrelia pentatoma"	1173	NA	"Germany"	"Fuerstenfeldbruck"	"530"	"N"	"48.18"	48.18	11.24	"rec"	"ZSM"	"recent"	1173	"Zavrelia pentatoma 1173 NA"	48.18	48.18
"2579"	"Chironomidae"	"Tanypodinae"	""	"Monopelopia"	"tenuicalar"	"Monopelopia tenuicalar"	1567.2	NA	"Deutschland"	"Münche"	"530"	"N"	"48.18"	48.18	11.57	"rec"	"ZSM"	"recent"	1567.2	"Monopelopia tenuicalar 1567.2 NA"	48.18	48.18
"2580"	"Chironomidae"	"Tanypodinae"	""	"Natarsia"	"punctata"	"Natarsia punctata"	2202.7	NA	"Deutschland"	"Münche"	"530"	"N"	"48.18"	48.18	11.57	"rec"	"ZSM"	"recent"	2202.7	"Natarsia punctata 2202.7 NA"	48.18	48.18
"2581"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"xanthogyne"	"Bryophaenocladius xanthogyne"	1370	1630	"Germany"	"Allacher Forest"	"499"	"N"	"48.2"	48.2	11.47	"rec"	"ZSM"	"recent"	1370	"Bryophaenocladius xanthogyne 1370 1630"	48.2	48.2
"2582"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"xanthogyne"	"Bryophaenocladius xanthogyne"	1830	2010	"Germany"	"Allacher Forest"	"499"	"N"	"48.2"	48.2	11.47	"rec"	"ZSM"	"recent"	1830	"Bryophaenocladius xanthogyne 1830 2010"	48.2	48.2
"2583"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"flavoscutellatus"	"Bryophaenocladius flavoscutellatus"	2000	2000	"Germany"	"Allacher Forest"	"499"	"N"	"48.2"	48.2	11.47	"rec"	"ZSM"	"recent"	2000	"Bryophaenocladius flavoscutellatus 2000 2000"	48.2	48.2
"2584"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"ictericus"	"Bryophaenocladius ictericus"	2200	2360	" Munich"	"Allacher Forest"	"499"	"N"	"48.2"	48.2	11.47	"rec"	"ZSM"	"recent"	2200	"Bryophaenocladius ictericus 2200 2360"	48.2	48.2
"2585"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"subvernalis"	"Bryophaenocladius subvernalis"	2670	2670	"Germany"	"Allacher Forest"	"499"	"N"	"48.2"	48.2	11.47	"rec"	"ZSM"	"recent"	2670	"Bryophaenocladius subvernalis 2670 2670"	48.2	48.2
"2586"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"nigrus"	"Bryophaenocladius nigrus"	2680	1860	"Germany"	"Allacher Forest"	"499"	"N"	"48.2"	48.2	11.47	"rec"	"ZSM"	"recent"	2680	"Bryophaenocladius nigrus 2680 1860"	48.2	48.2
"2587"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	"minimus"	"Limnophyes minimus"	1000	1060	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	1000	"Limnophyes minimus 1000 1060"	48.2	48.2
"2588"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Eukiefferiella"	"devonica"	"Eukiefferiella devonica"	1440	1650	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	1440	"Eukiefferiella devonica 1440 1650"	48.2	48.2
"2589"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Eukiefferiella"	"ilkleyensis"	"Eukiefferiella ilkleyensis"	1530	1720	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	1530	"Eukiefferiella ilkleyensis 1530 1720"	48.2	48.2
"2590"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"inconstans"	"Bryophaenocladius inconstans"	1610	1790	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	1610	"Bryophaenocladius inconstans 1610 1790"	48.2	48.2
"2591"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"bicinctus"	"Cricotopus bicinctus"	1910	2040	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	1910	"Cricotopus bicinctus 1910 2040"	48.2	48.2
"2592"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"bicinctus"	"Cricotopus bicinctus"	2050	2160	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	2050	"Cricotopus bicinctus 2050 2160"	48.2	48.2
"2593"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"pallidula"	"Micropsectra pallidula"	2340	2440	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	2340	"Micropsectra pallidula 2340 2440"	48.2	48.2
"2594"	"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptochironomus"	"rostratus"	"Cryptochironomus rostratus"	2690	NA	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	2690	"Cryptochironomus rostratus 2690 NA"	48.2	48.2
"2595"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"notatus"	"Dicrotendipes notatus"	2780	2840	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	2780	"Dicrotendipes notatus 2780 2840"	48.2	48.2
"2596"	"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Conchapelopia"	"hittmairorum"	"Conchapelopia hittmairorum"	2800	NA	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	2800	"Conchapelopia hittmairorum 2800 NA"	48.2	48.2
"2597"	"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Conchapelopia"	"triannulata"	"Conchapelopia triannulata"	2960	3090	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	2960	"Conchapelopia triannulata 2960 3090"	48.2	48.2
"2598"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"notatus"	"Dicrotendipes notatus"	3050	3090	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	3050	"Dicrotendipes notatus 3050 3090"	48.2	48.2
"2599"	"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"annularius"	"Chironomus annularius"	4330	4410	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	4330	"Chironomus annularius 4330 4410"	48.2	48.2
"2600"	"Chironomidae"	"Chironominae"	"Chironomini"	"Microtendipes"	"chloris"	"Microtendipes chloris"	4390	4390	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	4390	"Microtendipes chloris 4390 4390"	48.2	48.2
"2601"	"Chironomidae"	"Chironominae"	"Chironomini"	"Microtendipes"	"chloris"	"Microtendipes chloris"	4560	4640	" Germany"	"Munich"	"499"	"N"	"48.2"	48.2	11.57	"rec"	"ZSM"	"recent"	4560	"Microtendipes chloris 4560 4640"	48.2	48.2
"2602"	"Chironomidae"	"Diamesinae"	"Diamesini"	"Sympotthastia"	"zavreli"	"Sympotthastia zavreli"	3912	1944	"Germany"	"Olching"	"500"	"N"	"48.21"	48.21	11.33	"rec"	"ZSM"	"recent"	3912	"Sympotthastia zavreli 3912 1944"	48.21	48.21
"2603"	""	""	""	"Sympotthastia"	"Sympotthastia zavreli"	"Sympotthastia zavreli (Pagast, 1947)"	3912	1944	"Oberbayern, Germany"	"Olching, Festplaz, Schwarm �"	"500"	"N"	"48.21"	48.21	11.4	"rec"	"ZSM"	"recent"	3912	"Sympotthastia zavreli (Pagast, 1947) 3912 1944"	48.21	48.21
"2604"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Neostempellina"	"thienemanni"	"Neostempellina thienemanni"	1144	NA	"Germany"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	9.04	"rec"	"ZSM"	"recent"	1144	"Neostempellina thienemanni 1144 NA"	48.22	48.22
"2605"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Neozavrelia"	"cuneipennis"	"Neozavrelia cuneipennis"	1183	NA	"Germany"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	9.04	"rec"	"ZSM"	"recent"	1183	"Neozavrelia cuneipennis 1183 NA"	48.22	48.22
"2606"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Neostempellina"	"thienemanni"	"Neostempellina thienemanni"	1295	1274.9	"Germany"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	9.04	"rec"	"ZSM"	"recent"	1295	"Neostempellina thienemanni 1295 1274.9"	48.22	48.22
"2607"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Neostempellina"	"thienemanni"	"Neostempellina thienemanni"	1326	1321.9	"Germany"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	9.04	"rec"	"ZSM"	"recent"	1326	"Neostempellina thienemanni 1326 1321.9"	48.22	48.22
"2608"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"usmaensis"	"Tanytarsus usmaensis"	1735	NA	"Germany"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	9.04	"rec"	"ZSM"	"recent"	1735	"Tanytarsus usmaensis 1735 NA"	48.22	48.22
"2609"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"mendax"	"Tanytarsus mendax"	2104	2119.6	"Germany"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	9.04	"rec"	"ZSM"	"recent"	2104	"Tanytarsus mendax 2104 2119.6"	48.22	48.22
"2610"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"mendax"	"Tanytarsus mendax"	2470	NA	"Germany"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	9.04	"rec"	"ZSM"	"recent"	2470	"Tanytarsus mendax 2470 NA"	48.22	48.22
"2611"	"Chironomidae"	"Chironominae"	""	"Neostempellina"	"thienemanni"	"Neostempellina thienemanni"	1143.9	NA	"Deutschland"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	13.4501679	"rec"	"ZSM"	"recent"	1143.9	"Neostempellina thienemanni 1143.9 NA"	48.22	48.22
"2612"	"Chironomidae"	"Chironominae"	""	"Neozavrelia"	"cuneipennis"	"Neozavrelia cuneipennis"	1183.4	NA	"Deutschland"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	13.4501679	"rec"	"ZSM"	"recent"	1183.4	"Neozavrelia cuneipennis 1183.4 NA"	48.22	48.22
"2613"	"Chironomidae"	"Chironominae"	""	"Neostempellina"	"thienemanni"	"Neostempellina thienemanni"	1294.7	1274.9	"Deutschland"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	13.4501679	"rec"	"ZSM"	"recent"	1294.7	"Neostempellina thienemanni 1294.7 1274.9"	48.22	48.22
"2614"	"Chironomidae"	"Chironominae"	""	"Neostempellina"	"thienemanni"	"Neostempellina thienemanni"	1326.1	1321.9	"Deutschland"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	13.4501679	"rec"	"ZSM"	"recent"	1326.1	"Neostempellina thienemanni 1326.1 1321.9"	48.22	48.22
"2615"	"Chironomidae"	"Chironominae"	""	"Parachironomus"	"parilis"	"Parachironomus parilis"	2647.6	NA	"Deutschland"	"Hirschkopf"	"648"	"N"	"48.22"	48.22	13.4501679	"rec"	"ZSM"	"recent"	2647.6	"Parachironomus parilis 2647.6 NA"	48.22	48.22
"2616"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"bicinctus"	"Cricotopus bicinctus"	1730	NA	" Mongolia"	"Khar Lake"	"1160"	"N"	"48.22"	48.22	99.58	"rec"	"ZSM"	"recent"	1730	"Cricotopus bicinctus 1730 NA"	48.22	48.22
"2617"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	"asquamatus"	"Limnophyes asquamatus"	1320	1420	" Germany"	"Ampersee"	"495"	"N"	"48.23"	48.23	11.35	"rec"	"ZSM"	"recent"	1320	"Limnophyes asquamatus 1320 1420"	48.23	48.23
"2618"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	""	"Tanytarsus occultus"	2090	NA	"holarctic"	""	""	"N"	"48.24"	48.24	11.46844681	"rec"	"Ekrem, Sublette and Sublette, 2021"	"recent"	2090	"Tanytarsus occultus 2090 NA"	48.24	48.24
"2619"	"Chironomidae"	"Chironominae"	""	"Parachironomus"	"abortivus"	"Parachironomus abortivus"	2353	NA	"USA"	"Sandpoint"	"636"	"N"	"48.27"	48.27	-116.5633599	"rec"	"ZSM"	"recent"	2353	"Parachironomus abortivus 2353 NA"	48.27	48.27
"2620"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	"spinigus"	"Limnophyes spinigus"	1260	1360	" Germany"	"Simbach"	"430"	"N"	"48.28"	48.28	12.73	"rec"	"ZSM"	"recent"	1260	"Limnophyes spinigus 1260 1360"	48.28	48.28
"2621"	"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"acutiventris bavaricus"	"Chironomus acutiventris bavaricus"	4590	4650	" Germany"	"Simbach"	"330"	"N"	"48.28"	48.28	12.73	"rec"	"ZSM"	"recent"	4590	"Chironomus acutiventris bavaricus 4590 4650"	48.28	48.28
"2623"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Camptocladius"	"stercorarius"	"Camptocladius stercorarius"	1350	NA	"Slovakia"	"Malicky"	"289"	"N"	"48.31"	48.31	19.02	"rec"	"ZSM"	"recent"	1350	"Camptocladius stercorarius 1350 NA"	48.31	48.31
"2625"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	"minimus"	"Limnophyes minimus"	1000	1070	"Germany"	"Hirschkopf"	"648"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	1000	"Limnophyes minimus 1000 1070"	48.37	48.37
"2626"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	"angelicae"	"Limnophyes angelicae"	1100	1170	"Germany"	"Hirschkopf"	"682"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	1100	"Limnophyes angelicae 1100 1170"	48.37	48.37
"2627"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	"angelicae"	"Limnophyes angelicae"	1150	1230	"Germany"	"Hirschkopf"	"682"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	1150	"Limnophyes angelicae 1150 1230"	48.37	48.37
"2628"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"laricomalis"	"Cricotopus laricomalis"	1230	1310	"Germany"	"Hirschkopf"	"682"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	1230	"Cricotopus laricomalis 1230 1310"	48.37	48.37
"2629"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	"angelicae"	"Limnophyes angelicae"	1240	1310	"Germany"	"Hirschkopf"	"682"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	1240	"Limnophyes angelicae 1240 1310"	48.37	48.37
"2630"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	"angelicae"	"Limnophyes angelicae"	1300	1350	"Germany"	"Hirschkopf"	"682"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	1300	"Limnophyes angelicae 1300 1350"	48.37	48.37
"2631"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"reversus"	"Cricotopus reversus"	1660	1770	"Germany"	"Hirschkopf"	"682"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	1660	"Cricotopus reversus 1660 1770"	48.37	48.37
"2632"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Chaetocladius"	"dentiforceps"	"Chaetocladius dentiforceps"	2080	2380	"Germany"	"Hirschkopf"	"682"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	2080	"Chaetocladius dentiforceps 2080 2380"	48.37	48.37
"2633"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"nidorum"	"Bryophaenocladius nidorum"	2370	2430	"Germany"	"Hirschkopf"	"682"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	2370	"Bryophaenocladius nidorum 2370 2430"	48.37	48.37
"2634"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Chaetocladius"	"piger"	"Chaetocladius piger"	2370	2510	"Germany"	"Hirschkopf"	"682"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	2370	"Chaetocladius piger 2370 2510"	48.37	48.37
"2635"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"ictericus"	"Bryophaenocladius ictericus"	2640	2830	"Germany"	"Hirschkopf"	"678"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	2640	"Bryophaenocladius ictericus 2640 2830"	48.37	48.37
"2636"	"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"riparius"	"Chironomus riparius"	3640	3680	"Germany"	"Hirschkopf"	"682"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	3640	"Chironomus riparius 3640 3680"	48.37	48.37
"2637"	"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"luridus"	"Chironomus luridus"	3670	3730	"Germany"	"Hirschkopf"	"610"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	3670	"Chironomus luridus 3670 3730"	48.37	48.37
"2638"	"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"luridus"	"Chironomus luridus"	4330	4360	"Germany"	"Hirschkopf"	"610"	"N"	"48.37"	48.37	7.57	"rec"	"ZSM"	"recent"	4330	"Chironomus luridus 4330 4360"	48.37	48.37
"2639"	"Chironomidae"	"Tanypodinae"	"Tanypodini"	"Tanypus"	"kraatzi"	"Tanypus kraatzi"	1398	1400	"Germany"	"Hirschkopf"	"648"	"N"	"48.37"	48.37	9.06	"rec"	"ZSM"	"recent"	1398	"Tanypus kraatzi 1398 1400"	48.37	48.37
"2640"	""	""	""	"Tanypus"	"Tanypus kraatzi"	"Tanypus kraatzi(Kieffer, 1912)"	1398	1400	"Baden-W�"	"Hirschkopf "	"648"	"N"	"48.379"	48.379	8.847635451	"rec"	"ZSM"	"recent"	1398	"Tanypus kraatzi(Kieffer, 1912) 1398 1400"	48.379	48.379
"2641"	"Chironomidae"	"Chironominae"	"Chironomini"	"Stictochironomus"	"rosenschloldi"	"Stictochironomus rosenschloldi"	3057	3028	"Mongolia"	"Bajan"	"2700"	"N"	"48.39"	48.39	89.66	"rec"	"ZSM"	"recent"	3057	"Stictochironomus rosenschloldi 3057 3028"	48.39	48.39
"2642"	"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Chaetocladius"	""	"Chaetocladius (s. str.) antipovae"	2200	NA	"Palaearctic"	""	""	"N"	"48.39"	48.39	131.37	"rec"	"Makarchenko et Makarchenko, 2011"	"recent"	2200	"Chaetocladius (s. str.) antipovae 2200 NA"	48.39	48.39
