"Group.1"	"Group.2"	"Group.3"	"Group.4"	"Species"	"spp"	"Wing.length.1"	"Wing.length.2"	"Country"	"Location"	"Altitude"	"hemisphere"	"Latitude"	"Latitude_cor"	"Longitude"	"Geological.age"	"Origin"	"Period"	"wl"	"dup"	"Lat1_cor"	"Lat_un"	"Altitude_c"	"alt_interval"	"interval"	"interval_simplified"	"x"	"y"	"Temp"	"Prec"
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"spadiceonotatus"	"Tanytarsus spadiceonotatus"	1244	NA	"Chad"	"Tschadsee"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	1244	"Tanytarsus spadiceonotatus 1244 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Parachironomus"	"dewulfianus"	"Parachironomus dewulfianus"	1245	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	1245	"Parachironomus dewulfianus 1245 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Parachironomus"	"dewulfianus"	"Parachironomus dewulfianus"	1288	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	1288	"Parachironomus dewulfianus 1288 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptotendipes"	"graminicolor"	"Cryptotendipes graminicolor"	1294	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	1294	"Cryptotendipes graminicolor 1294 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptotendipes"	"graminicolor"	"Cryptotendipes graminicolor"	1335	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	1335	"Cryptotendipes graminicolor 1335 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Nilotanypus"	"comatus"	"Nilotanypus comatus"	1362	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	1362	"Nilotanypus comatus 1362 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptotendipes"	"graminicolor"	"Cryptotendipes graminicolor"	1390	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	1390	"Cryptotendipes graminicolor 1390 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Parachironomus"	"dewulfianus"	"Parachironomus dewulfianus"	1393	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	1393	"Parachironomus dewulfianus 1393 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptotendipes"	"graminicolor"	"Cryptotendipes graminicolor"	1432	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	1432	"Cryptotendipes graminicolor 1432 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"schoutedeni"	"Dicrotendipes schoutedeni"	1871	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	1871	"Dicrotendipes schoutedeni 1871 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"schoutedeni"	"Dicrotendipes schoutedeni"	2121	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	2121	"Dicrotendipes schoutedeni 2121 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Clinotanypus"	"maculatus"	"Clinotanypus maculatus"	2283	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	2283	"Clinotanypus maculatus 2283 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Clinotanypus"	"claripennis"	"Clinotanypus claripennis"	2296	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	2296	"Clinotanypus claripennis 2296 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"schoutedeni"	"Dicrotendipes schoutedeni"	2373	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	2373	"Dicrotendipes schoutedeni 2373 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Clinotanypus"	"claripennis"	"Clinotanypus claripennis"	2558	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	2558	"Clinotanypus claripennis 2558 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Clinotanypus"	"claripennis"	"Clinotanypus claripennis"	2821	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	2821	"Clinotanypus claripennis 2821 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Kiefferulus"	"brevibucca"	"Kiefferulus brevibucca"	2822	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	2822	"Kiefferulus brevibucca 2822 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Clinotanypus"	"claripennis"	"Clinotanypus claripennis"	3030	2883.8	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	3030	"Clinotanypus claripennis 3030 2883.8"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Kiefferulus"	"brevibucca"	"Kiefferulus brevibucca"	3050	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.02"	13.02	14.58	"rec"	"ZSM"	"recent"	3050	"Kiefferulus brevibucca 3050 NA"	13.02	13.02	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.02	277	319
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	"pictipes"	"Ablabesmyia pictipes"	1352	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.56	"rec"	"ZSM"	"recent"	1352	"Ablabesmyia pictipes 1352 NA"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.56	13.08	277	319
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	"pictipes"	"Ablabesmyia pictipes"	1376	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.56	"rec"	"ZSM"	"recent"	1376	"Ablabesmyia pictipes 1376 NA"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.56	13.08	277	319
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	"pictipes"	"Ablabesmyia pictipes"	1479	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.56	"rec"	"ZSM"	"recent"	1479	"Ablabesmyia pictipes 1479 NA"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.56	13.08	277	319
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	"melaleuca"	"Ablabesmyia melaleuca"	1483	1410.3	"Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.56	"rec"	"ZSM"	"recent"	1483	"Ablabesmyia melaleuca 1483 1410.3"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.56	13.08	277	319
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	"pictipes"	"Ablabesmyia pictipes"	1608	1593.1	"Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.56	"rec"	"ZSM"	"recent"	1608	"Ablabesmyia pictipes 1608 1593.1"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.56	13.08	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Acinoretracus"	"crispi"	"Acinoretracus crispi"	2043	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.56	"rec"	"ZSM"	"recent"	2043	"Acinoretracus crispi 2043 NA"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.56	13.08	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Acinoretracus"	"crispi"	"Acinoretracus crispi"	2220	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.56	"rec"	"ZSM"	"recent"	2220	"Acinoretracus crispi 2220 NA"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.56	13.08	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Acinoretracus"	"crispi"	"Acinoretracus crispi"	2303	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.56	"rec"	"ZSM"	"recent"	2303	"Acinoretracus crispi 2303 NA"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.56	13.08	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"kribiicola"	"Dicrotendipes kribiicola"	1410	1480	" Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.58	"rec"	"ZSM"	"recent"	1410	"Dicrotendipes kribiicola 1410 1480"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.08	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptochironomus"	"subovatus"	"Cryptochironomus subovatus"	1840	1880	" Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.58	"rec"	"ZSM"	"recent"	1840	"Cryptochironomus subovatus 1840 1880"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.08	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptochironomus"	"lindneri"	"Cryptochironomus lindneri"	2530	2620	" Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.58	"rec"	"ZSM"	"recent"	2530	"Cryptochironomus lindneri 2530 2620"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.08	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptochironomus"	"nigrocorporis"	"Cryptochironomus nigrocorporis"	2540	2660	" Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.58	"rec"	"ZSM"	"recent"	2540	"Cryptochironomus nigrocorporis 2540 2660"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.08	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"pulcher"	"Chironomus pulcher"	2740	2790	" Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.58	"rec"	"ZSM"	"recent"	2740	"Chironomus pulcher 2740 2790"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.08	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"pulcher"	"Chironomus pulcher"	2850	2950	" Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.58	"rec"	"ZSM"	"recent"	2850	"Chironomus pulcher 2850 2950"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.08	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"pulcher"	"Chironomus pulcher"	3000	3070	" Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.58	"rec"	"ZSM"	"recent"	3000	"Chironomus pulcher 3000 3070"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.08	277	319
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"formosipennis"	"Chironomus formosipennis"	3510	NA	"Chad"	"Lake Chad"	"280"	"N"	"13.08"	13.08	14.58	"rec"	"ZSM"	"recent"	3510	"Chironomus formosipennis 3510 NA"	13.08	13.08	280	"(0,500]"	"(10,20]"	"(10,20]"	14.58	13.08	277	319
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"digitatus"	"Bryophaenocladius digitatus"	1270	1440	" Nicaragua"	"Matagalpa"	"1000"	"N"	"13.22"	13.22	-85.5	"rec"	"ZSM"	"recent"	1270	"Bryophaenocladius digitatus 1270 1440"	13.22	13.22	1000	"(500,1e+03]"	"(10,20]"	"(10,20]"	-85.5	13.22	234	2387
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"paranudisquama"	"Bryophaenocladius paranudisquama"	1840	1980	" Nicaragua"	"Matagalpa"	"1000"	"N"	"13.22"	13.22	-85.5	"rec"	"ZSM"	"recent"	1840	"Bryophaenocladius paranudisquama 1840 1980"	13.22	13.22	1000	"(500,1e+03]"	"(10,20]"	"(10,20]"	-85.5	13.22	234	2387
"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptochironomus"	"diceras"	"Cryptochironomus diceras"	1460	1520	" Gambia"	"Kiang West"	"10"	"N"	"13.38"	13.38	-16.02	"rec"	"ZSM"	"recent"	1460	"Cryptochironomus diceras 1460 1520"	13.38	13.38	10	"(0,500]"	"(10,20]"	"(10,20]"	-16.02	13.38	273	871
"Chironomidae"	"Chironominae"	""	"Polypedilum"	""	"Polypedilum dagombae"	1580	NA	"Ghana"	""	""	"N"	"13.42031568"	13.42031568	-2.268969627	"rec"	"Afrotropical Blackwell Science Ltd Polypedilum subgenus Tripodura,
with a review of the subgenus (Diptera: Chironomidae)
HEGE VÃ…RDAL, ALFRED BJÃ˜RLO & OLE A. SÃ†T"	"recent"	1580	"Polypedilum dagombae 1580 NA"	13.42031568	13.42031568	NA	NA	"(10,20]"	"(10,20]"	-2.268969627	13.42031568	284	599
"Chironomidae"	"Chironominae"	""	"Polypedilum"	""	"Polypedilum annulatipes"	1520	NA	"Ghana. SA.Nigeria.Sudan. Tanzania. Zimbabve. India"	""	""	"N"	"13.42031568"	13.42031568	-2.268969627	"rec"	"Afrotropical Blackwell Science Ltd Polypedilum subgenus Tripodura,
with a review of the subgenus (Diptera: Chironomidae)
HEGE VÃ…RDAL, ALFRED BJÃ˜RLO & OLE A. SÃ†T"	"recent"	1520	"Polypedilum annulatipes 1520 NA"	13.42031568	13.42031568	NA	NA	"(10,20]"	"(10,20]"	-2.268969627	13.42031568	284	599
"Chironomidae"	"Chironominae"	"Chironomini"	"Stenochironomus"	""	"Stenochironomus aliquantus"	1630	NA	"Ghana"	""	""	"N"	"13.42031568"	13.42031568	-2.268969627	"rec"	"Kristoffersen, 1996"	"recent"	1630	"Stenochironomus aliquantus 1630 NA"	13.42031568	13.42031568	NA	NA	"(10,20]"	"(10,20]"	-2.268969627	13.42031568	284	599
"Chironomidae"	"Chironominae"	"Chironomini"	"Stictochironomus"	"caffrarius"	"Stictochironomus caffrarius"	2242	2187	"West Africa"	"Dejoux"	"266"	"N"	"13.53"	13.53	-2.46	"rec"	"ZSM"	"recent"	2242	"Stictochironomus caffrarius 2242 2187"	13.53	13.53	266	"(0,500]"	"(10,20]"	"(10,20]"	-2.46	13.53	286	593
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"thailandicus"	"Chironomus thailandicus"	2270	2330	"Thailand"	"Phra Nakhon Si Ayutthaya"	"7"	"N"	"14.34"	14.34	100.49	"rec"	"ZSM"	"recent"	2270	"Chironomus thailandicus 2270 2330"	14.34	14.34	7	"(0,500]"	"(10,20]"	"(10,20]"	100.49	14.34	281	1287
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"thailandicus"	"Chironomus thailandicus"	2390	2390	"Thailand"	"Phra Nakhon Si Ayutthaya"	"7"	"N"	"14.34"	14.34	100.49	"rec"	"ZSM"	"recent"	2390	"Chironomus thailandicus 2390 2390"	14.34	14.34	7	"(0,500]"	"(10,20]"	"(10,20]"	100.49	14.34	281	1287
"Chironomidae"	"Chironominae"	"Chironomini"	"Cladopelma"	"fujiquartum"	"Cladopelma fujiquartum"	1070	1140	"Thailand"	"Phra Nakhon Si Ayutthaya"	"7"	"N"	"14.34"	14.34	100.53	"rec"	"ZSM"	"recent"	1070	"Cladopelma fujiquartum 1070 1140"	14.34	14.34	7	"(0,500]"	"(10,20]"	"(10,20]"	100.53	14.34	281	1347
"Chironomidae"	"Chironominae"	"Chironomini"	"Stictochironomus"	"caffrarius"	"Stictochironomus caffrarius"	1646	1639	"Thailand"	"Ayutthaya"	"8"	"N"	"14.36"	14.36	100.58	"rec"	"ZSM"	"recent"	1646	"Stictochironomus caffrarius 1646 1639"	14.36	14.36	8	"(0,500]"	"(10,20]"	"(10,20]"	100.58	14.36	281	1347
""	""	""	"Stictochironomus"	"Stictochironomus caffrarius"	"Stictochironomus caffrarius (Kieffer, 1921)"	1646	1639	"Ayutthaya, Thailand"	""	"8"	"N"	"14.369"	14.369	100.5874953	"rec"	"ZSM"	"recent"	1646	"Stictochironomus caffrarius (Kieffer, 1921) 1646 1639"	14.369	14.369	8	"(0,500]"	"(10,20]"	"(10,20]"	100.5874953	14.369	281	1347
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	""	"Ablabesmyia pictipes"	1450	NA	"Afrotropics"	""	""	"N"	"14.37408763"	14.37408763	33.53324766	"rec"	"Freeman, 1955."	"recent"	1450	"Ablabesmyia pictipes 1450 NA"	14.37408763	14.37408763	NA	NA	"(10,20]"	"(10,20]"	33.53324766	14.37408763	283	344
"Chironomidae"	"Orthocladiinae"	""	"Cricotopus"	""	"Cricotopus sudanicus"	1200	NA	"Afrotropics"	""	""	"N"	"14.38"	14.38	33.54732596	"rec"	"Freeman 4(7):285-366 (1956)"	""	1200	"Cricotopus sudanicus 1200 NA"	14.38	14.38	NA	NA	"(10,20]"	"(10,20]"	33.54732596	14.38	283	344
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"horni"	"Tanytarsus horni"	1068	NA	"India"	"Mandapam"	"11"	"N"	"14.38"	14.38	80.14	"rec"	"ZSM"	"recent"	1068	"Tanytarsus horni 1068 NA"	14.38	14.38	11	"(0,500]"	"(10,20]"	"(10,20]"	80.14	14.38	290	949
"Chironomidae"	"Chironominae"	"Chironomini"	"Kiefferulus"	"tainanus"	"Kiefferulus tainanus"	2022	NA	"Thailand"	"Ayutthaya"	"8"	"N"	"14.39"	14.39	100.53	"rec"	"ZSM"	"recent"	2022	"Kiefferulus tainanus 2022 NA"	14.39	14.39	8	"(0,500]"	"(10,20]"	"(10,20]"	100.53	14.39	281	1347
"Chironomidae"	"Chironominae"	"Chironomini"	"Kiefferulus"	"tainanus"	"Kiefferulus tainanus"	2331	NA	"Thailand"	"Ayutthaya"	"8"	"N"	"14.39"	14.39	100.53	"rec"	"ZSM"	"recent"	2331	"Kiefferulus tainanus 2331 NA"	14.39	14.39	8	"(0,500]"	"(10,20]"	"(10,20]"	100.53	14.39	281	1347
"Chironomidae"	"Chironominae"	"Chironomini"	"Kiefferulus"	"tainanus"	"Kiefferulus tainanus"	2698	NA	"Thailand"	"Ayutthaya"	"8"	"N"	"14.39"	14.39	100.53	"rec"	"ZSM"	"recent"	2698	"Kiefferulus tainanus 2698 NA"	14.39	14.39	8	"(0,500]"	"(10,20]"	"(10,20]"	100.53	14.39	281	1347
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"calipterus"	"Chironomus calipterus"	2300	2350	" Thailand"	"Ayutthaya"	"7"	"N"	"14.41"	14.41	100.53	"rec"	"ZSM"	"recent"	2300	"Chironomus calipterus 2300 2350"	14.41	14.41	7	"(0,500]"	"(10,20]"	"(10,20]"	100.53	14.41	281	1347
"Chironomidae"	"Chironominae"	"Chironomini"	"Cladopelma"	"lateralis"	"Cladopelma lateralis"	1780	1726.7	"France"	"Chamonix"	"520"	"N"	"14.79"	14.79	-61.13	"rec"	"ZSM"	"recent"	1780	"Cladopelma lateralis 1780 1726.7"	14.79	14.79	520	"(500,1e+03]"	"(10,20]"	"(10,20]"	-61.13	14.79	233	3158
"Chironomidae"	"Chironominae"	"Chironomini"	"Cladopelma"	"lateralis"	"Cladopelma lateralis"	1857	NA	"France"	"Chamonix"	"520"	"N"	"14.79"	14.79	-61.13	"rec"	"ZSM"	"recent"	1857	"Cladopelma lateralis 1857 NA"	14.79	14.79	520	"(500,1e+03]"	"(10,20]"	"(10,20]"	-61.13	14.79	233	3158
"Chironomidae"	"Orthocladiinae"	""	"Pseudosmittia"	""	"Pseudosmittia insulsa"	920	NA	""	""	""	"N"	"15.16"	15.16	145.7241182	"rec"	"Saether and Ferrington, 2163"	"recent"	920	"Pseudosmittia insulsa 920 NA"	15.16	15.16	NA	NA	"(10,20]"	"(10,20]"	145.7241182	15.16	267	1988
"Chironomidae"	"Chironominae"	"Chironomini"	"Nilothauma"	""	"Nilothauma pictipenne"	850	NA	"Sudan"	""	""	"N"	"15.48"	15.48	32.56366993	"rec"	"Adam & Saether, 2000"	"recent"	850	"Nilothauma pictipenne 850 NA"	15.48	15.48	NA	NA	"(10,20]"	"(10,20]"	32.56366993	15.48	293	153
"Chironomidae"	"Orthocladiinae"	""	"Nanocladius"	""	"Nanocladius (?) vitellinus"	870	NA	"Afrotropics(Sudan)"	""	""	"N"	"15.5"	15.5	32.54856371	"rec"	"Saether, 1977"	"recent"	870	"Nanocladius (?) vitellinus 870 NA"	15.5	15.5	NA	NA	"(10,20]"	"(10,20]"	32.54856371	15.5	293	153
"Chironomidae"	"Chironominae"	"Chironomini"	"Stenochironomus"	""	"Stenochironomus spatuliger"	1600	NA	"Sudan"	""	""	"N"	"15.5"	15.5	32.55887505	"rec"	"Kristoffersen, 1998"	"recent"	1600	"Stenochironomus spatuliger 1600 NA"	15.5	15.5	NA	NA	"(10,20]"	"(10,20]"	32.55887505	15.5	293	153
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Rheotanytarsus"	""	"Rheotanytarsus hanseni"	1370	NA	"Mexico"	""	""	"N"	"15.92860873"	15.92860873	-96.49447894	"rec"	"Kwatema Kyerematen, 1999"	"recent"	1370	"Rheotanytarsus hanseni 1370 NA"	15.92860873	15.92860873	NA	NA	"(10,20]"	"(10,20]"	-96.49447894	15.92860873	232	1617
"Chironomidae"	"Orthocladiinae"	""	"Bryophaenocladius"	""	"Bryophaenocladius_cuneiformis"	2020	NA	"Canary"	""	""	"N"	"28.36299805"	28.36299805	-16.45876175	"rec"	"Armitage, 1987"	"recent"	2020	"Bryophaenocladius_cuneiformis 2020 NA"	28.36299805	28.36299805	NA	NA	"(20,30]"	"(20,30]"	-16.45876175	28.36299805	157	500
"Chironomidae"	"Tanypodinae"	""	"Procladius"	""	"Procladius noctivagus"	2125	NA	"Afrotropics"	""	""	"N"	"16.94"	16.94	33.76377938	"rec"	"Freeman, 1955."	"recent"	2125	"Procladius noctivagus 2125 NA"	16.94	16.94	NA	NA	"(10,20]"	"(10,20]"	33.76377938	16.94	294	92
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Neozavrelia"	""	"Neozavrelia nudalus"	1275	NA	"Saudi Arabia"	""	"800"	"N"	"17.28"	17.28	42.63263606	"rec"	"New Species of Chironomidae (Diptera: Chironomidae) from Saudi Arabia and the adjacent Middle East  Cranston, 1989"	"recent"	1275	"Neozavrelia nudalus 1275 NA"	17.28	17.28	800	"(500,1e+03]"	"(10,20]"	"(10,20]"	42.63263606	17.28	302	114
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Caladomyia"	"ortoni"	"Caladomyia ortoni"	1820	1820	" Belize"	"Almond Hill Lagoon"	"5"	"N"	"17.41"	17.41	-88.31	"rec"	"ZSM"	"recent"	1820	"Caladomyia ortoni 1820 1820"	17.41	17.41	5	"(0,500]"	"(10,20]"	"(10,20]"	-88.31	17.41	256	2023
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"thailandicus"	"Chironomus thailandicus"	2030	2120	" Thailand"	"Udon Thani"	"177"	"N"	"17.41"	17.41	102.8	"rec"	"ZSM"	"recent"	2030	"Chironomus thailandicus 2030 2120"	17.41	17.41	177	"(0,500]"	"(10,20]"	"(10,20]"	102.8	17.41	265	1434
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"calipterus"	"Chironomus calipterus"	2220	2270	" Thaliand"	"Udon Thani"	"177"	"N"	"17.41"	17.41	102.83	"rec"	"ZSM"	"recent"	2220	"Chironomus calipterus 2220 2270"	17.41	17.41	177	"(0,500]"	"(10,20]"	"(10,20]"	102.83	17.41	265	1434
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Coelotanypus"	"africanus"	"Coelotanypus africanus"	2523	NA	"Africa"	"Western Africa"	"958"	"N"	"17.47"	17.47	22.76	"rec"	"ZSM"	"recent"	2523	"Coelotanypus africanus 2523 NA"	17.47	17.47	958	"(500,1e+03]"	"(10,20]"	"(10,20]"	22.76	17.47	240	69
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Coelotanypus"	"africanus"	"Coelotanypus africanus"	2524	NA	"Africa"	"Western Africa"	"958"	"N"	"17.47"	17.47	22.76	"rec"	"ZSM"	"recent"	2524	"Coelotanypus africanus 2524 NA"	17.47	17.47	958	"(500,1e+03]"	"(10,20]"	"(10,20]"	22.76	17.47	240	69
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Coelotanypus"	"africanus"	"Coelotanypus africanus"	2651	NA	"Africa"	"Western Africa"	"958"	"N"	"17.47"	17.47	22.76	"rec"	"ZSM"	"recent"	2651	"Coelotanypus africanus 2651 NA"	17.47	17.47	958	"(500,1e+03]"	"(10,20]"	"(10,20]"	22.76	17.47	240	69
"Chironomidae"	"Tanypodinae"	"Coelotanypodinid"	"Coelotanypus"	"africanus"	"Coelotanypus africanus"	2880	NA	"Africa"	"Western Africa"	"958"	"N"	"17.47"	17.47	22.76	"rec"	"ZSM"	"recent"	2880	"Coelotanypus africanus 2880 NA"	17.47	17.47	958	"(500,1e+03]"	"(10,20]"	"(10,20]"	22.76	17.47	240	69
